date;RealP1;RealP2;RealP3;AppP1;AppP2;AppP3;Irms1;Irms2;Irms3;Vrms1;Vrms2;Vrms3;PowerF1;PowerF2;PowerF3;Appareil
2019-08-03T13:59:56.621Z;-0.63;33.72;18.26;-0.63;61.12;101.09;0.18;0.23;0.38;264.30;262.94;263.54;0.000;0.540;0.178;Micro-ondes360
2019-08-03T13:59:58.673Z;0.52;38.58;18.48;0.52;67.38;96.61;0.15;0.25;0.37;263.45;264.36;262.79;0.000;0.564;0.186;Micro-ondes360
2019-08-03T14:00:00.727Z;-4.68;34.00;357.90;-4.68;68.41;1081.55;0.16;0.26;4.09;262.97;262.83;264.23;0.093;0.497;0.330;Micro-ondes360
2019-08-03T14:00:02.780Z;-3.95;34.38;367.78;-3.95;60.19;1074.31;0.18;0.23;4.08;263.77;262.28;263.27;0.062;0.565;0.342;Micro-ondes360
2019-08-03T14:00:04.837Z;-6.66;33.42;1439.75;-6.66;60.27;1506.10;0.18;0.23;5.73;262.90;263.68;262.70;0.126;0.548;0.955;Micro-ondes360
2019-08-03T14:00:06.891Z;0.15;34.31;73.61;0.15;65.31;109.78;0.19;0.25;0.42;262.89;264.17;264.09;0.000;0.521;0.665;Micro-ondes360
2019-08-03T14:00:08.940Z;-1.11;35.84;73.15;-1.11;65.64;109.92;0.16;0.25;0.42;264.01;262.69;264.25;0.024;0.533;0.664;Micro-ondes360
2019-08-03T14:00:10.993Z;-4.00;38.82;69.25;-4.00;66.37;105.21;0.19;0.25;0.40;264.06;264.05;262.81;0.060;0.573;0.656;Micro-ondes360
2019-08-03T14:00:13.047Z;-6.55;34.48;68.97;-6.55;66.85;106.45;0.17;0.25;0.40;263.02;264.20;263.16;0.137;0.509;0.639;Micro-ondes360
2019-08-03T14:00:15.101Z;-3.05;37.31;71.01;-3.05;62.83;108.57;0.16;0.24;0.41;263.29;263.45;264.53;0.071;0.589;0.654;Micro-ondes360
2019-08-03T14:00:17.154Z;-4.68;33.88;69.26;-4.68;67.04;107.37;0.21;0.25;0.41;264.42;263.00;263.59;0.072;0.492;0.643;Micro-ondes360
2019-08-03T14:00:19.206Z;-2.27;35.15;360.34;-2.27;63.01;1088.35;0.18;0.24;4.14;263.02;263.96;262.63;0.043;0.556;0.331;Micro-ondes360
2019-08-03T14:00:21.261Z;-9.17;33.86;1453.43;-9.17;65.12;1522.09;0.18;0.25;5.78;262.25;263.67;263.18;0.188;0.507;0.955;Micro-ondes360
2019-08-03T14:00:23.316Z;-10.38;36.49;1455.59;-10.38;66.42;1520.93;0.17;0.25;5.76;262.52;262.64;264.07;0.226;0.542;0.957;Micro-ondes360
2019-08-03T14:00:25.369Z;-7.97;35.55;1449.88;-7.97;65.79;1516.92;0.21;0.25;5.76;262.99;262.40;263.16;0.126;0.532;0.955;Micro-ondes360
2019-08-03T14:00:27.423Z;-16.38;29.45;1434.23;-16.38;75.20;1500.79;0.20;0.29;5.72;263.65;263.59;262.39;0.300;0.386;0.955;Micro-ondes360
2019-08-03T14:00:29.477Z;-13.51;37.90;1436.18;-13.51;64.86;1501.49;0.18;0.25;5.72;262.59;263.70;262.53;0.270;0.570;0.956;Micro-ondes360
2019-08-03T14:00:31.531Z;-5.44;36.22;1443.17;-5.44;70.86;1508.56;0.17;0.27;5.74;262.15;263.64;263.00;0.111;0.508;0.957;Micro-ondes360
2019-08-03T14:00:33.586Z;-8.72;35.28;1454.06;-8.72;62.70;1517.32;0.17;0.24;5.76;262.25;262.78;263.53;0.178;0.558;0.958;Micro-ondes360
2019-08-03T14:00:35.641Z;-7.65;37.84;1443.87;-7.65;65.32;1508.17;0.18;0.25;5.73;263.56;261.92;263.02;0.148;0.566;0.957;Micro-ondes360
2019-08-03T14:00:37.694Z;-2.31;37.34;67.39;-2.31;68.59;106.42;0.22;0.26;0.40;264.18;262.74;263.82;0.035;0.539;0.630;Micro-ondes360
2019-08-03T14:00:39.748Z;-3.83;31.66;70.89;-3.83;60.79;108.92;0.18;0.23;0.42;264.14;263.95;262.33;0.063;0.510;0.643;Micro-ondes360
2019-08-03T14:00:41.801Z;-3.87;37.05;72.73;-3.87;64.64;116.00;0.18;0.24;0.44;262.99;264.14;263.21;0.063;0.572;0.621;Micro-ondes360
2019-08-03T14:00:43.854Z;1.25;34.54;69.87;1.25;65.93;108.96;0.16;0.25;0.41;263.06;263.65;264.06;0.024;0.516;0.633;Micro-ondes360
2019-08-03T14:00:45.908Z;-0.21;34.24;68.87;-0.21;61.48;106.09;0.19;0.23;0.40;263.63;262.74;264.28;0.000;0.553;0.641;Micro-ondes360
2019-08-03T14:00:47.965Z;-1.24;35.57;73.59;-1.24;65.67;112.72;0.18;0.25;0.43;264.46;262.96;262.77;0.021;0.533;0.648;Micro-ondes360
2019-08-03T14:00:50.018Z;-3.11;40.34;816.52;-3.11;63.93;1222.16;0.17;0.24;4.66;263.32;264.21;262.50;0.068;0.626;0.668;Micro-ondes360
2019-08-03T14:00:52.073Z;-4.90;36.43;1437.84;-4.90;62.22;1502.16;0.19;0.24;5.71;262.36;263.86;262.88;0.081;0.579;0.957;Micro-ondes360
2019-08-03T14:00:54.124Z;-6.77;39.23;1438.65;-6.77;69.83;1502.99;0.19;0.26;5.72;262.27;263.52;262.99;0.119;0.558;0.957;Micro-ondes360
2019-08-03T14:00:56.178Z;-6.35;36.25;1448.11;-6.35;65.24;1512.38;0.19;0.25;5.73;262.30;262.98;263.99;0.120;0.552;0.957;Micro-ondes360
2019-08-03T14:00:58.233Z;-5.55;33.91;1451.66;-5.55;61.27;1514.53;0.23;0.23;5.73;263.13;262.35;264.13;0.083;0.539;0.958;Micro-ondes360
2019-08-03T14:01:00.287Z;-4.68;37.93;1444.17;-4.68;64.95;1506.32;0.17;0.25;5.71;263.02;262.53;263.72;0.088;0.570;0.959;Micro-ondes360
2019-08-03T14:01:02.342Z;-4.61;40.47;1429.01;-4.61;70.50;1492.83;0.15;0.27;5.68;264.07;262.05;262.77;0.099;0.567;0.957;Micro-ondes360
2019-08-03T14:01:04.396Z;-7.76;40.72;1421.72;-7.76;64.67;1485.45;0.17;0.25;5.66;263.81;262.38;262.34;0.158;0.619;0.957;Micro-ondes360
2019-08-03T14:01:06.450Z;-3.00;38.63;69.78;-3.00;68.52;108.97;0.17;0.26;0.41;264.23;262.82;263.20;0.044;0.555;0.633;Micro-ondes360
2019-08-03T14:01:08.503Z;-4.46;38.79;70.80;-4.46;68.92;109.36;0.19;0.26;0.42;263.37;264.20;262.59;0.081;0.551;0.640;Micro-ondes360
2019-08-03T14:01:10.556Z;-1.72;38.18;70.60;-1.72;66.92;105.87;0.16;0.25;0.40;262.48;263.93;263.54;0.024;0.568;0.661;Micro-ondes360
2019-08-03T14:01:12.609Z;-0.59;35.65;68.79;-0.59;67.40;106.30;0.18;0.26;0.40;263.13;263.18;264.42;0.000;0.519;0.640;Micro-ondes360
2019-08-03T14:01:14.663Z;-1.22;36.75;73.02;-1.22;64.02;107.10;0.19;0.24;0.41;264.55;262.84;263.72;0.020;0.562;0.682;Micro-ondes360
2019-08-03T14:01:16.717Z;-3.11;35.06;69.36;-3.11;68.83;105.56;0.18;0.26;0.40;264.51;263.23;262.90;0.065;0.508;0.654;Micro-ondes360
2019-08-03T14:01:18.771Z;-2.91;33.12;346.46;-2.91;68.35;1091.34;0.16;0.26;4.15;263.71;264.06;262.91;0.047;0.483;0.317;Micro-ondes360
2019-08-03T14:01:20.825Z;-7.74;37.65;1427.90;-7.74;66.30;1492.02;0.19;0.25;5.68;262.67;264.08;262.46;0.143;0.558;0.956;Micro-ondes360
2019-08-03T14:01:22.880Z;-12.65;33.42;1428.40;-12.65;66.21;1491.57;0.19;0.25;5.67;262.38;263.85;263.15;0.237;0.498;0.957;Micro-ondes360
2019-08-03T14:01:24.935Z;-12.72;35.42;1425.97;-12.72;62.94;1488.09;0.20;0.24;5.65;261.95;263.49;263.42;0.225;0.556;0.958;Micro-ondes360
2019-08-03T14:01:26.989Z;-5.56;33.93;1435.94;-5.56;65.34;1498.32;0.17;0.25;5.68;262.40;263.04;263.76;0.115;0.505;0.958;Micro-ondes360
2019-08-03T14:01:29.045Z;-6.56;36.98;1440.11;-6.56;61.54;1502.05;0.15;0.23;5.70;262.39;262.76;263.64;0.150;0.585;0.959;Micro-ondes360
2019-08-03T14:01:31.099Z;-2.12;37.10;1433.55;-2.12;67.72;1494.19;0.21;0.26;5.67;263.23;262.22;263.56;0.037;0.546;0.959;Micro-ondes360
2019-08-03T14:01:33.153Z;-9.09;35.14;1425.84;-9.09;69.21;1486.49;0.17;0.26;5.65;264.00;262.55;263.26;0.197;0.506;0.959;Micro-ondes360
2019-08-03T14:01:35.209Z;-10.16;36.13;1415.56;-10.16;66.75;1475.43;0.18;0.25;5.62;264.13;263.15;262.41;0.209;0.539;0.959;Micro-ondes360
2019-08-03T14:01:37.262Z;0.58;32.19;72.56;0.58;59.06;108.12;0.16;0.22;0.41;263.67;264.02;262.55;0.000;0.542;0.666;Micro-ondes360
2019-08-03T14:01:39.315Z;-2.75;38.26;69.43;-2.75;66.72;106.26;0.20;0.25;0.40;262.74;264.22;263.76;0.039;0.570;0.649;Micro-ondes360
2019-08-03T14:01:41.368Z;-3.09;33.91;76.52;-3.09;65.51;112.18;0.17;0.25;0.42;263.30;263.57;264.36;0.067;0.504;0.677;Micro-ondes360
2019-08-03T14:01:43.422Z;-1.95;31.75;72.50;-1.95;65.87;113.16;0.19;0.25;0.43;264.53;262.92;263.68;0.020;0.471;0.636;Micro-ondes360
2019-08-03T14:01:45.475Z;-6.73;34.20;66.38;-6.73;62.94;110.03;0.19;0.24;0.42;264.29;263.46;262.93;0.120;0.540;0.600;Micro-ondes360
2019-08-03T14:01:47.528Z;-4.81;37.32;68.57;-4.81;69.33;107.12;0.17;0.26;0.41;263.01;264.28;263.24;0.092;0.534;0.635;Micro-ondes360
2019-08-03T14:01:49.583Z;-1.97;34.81;346.00;-1.97;64.67;1078.38;0.18;0.25;4.08;262.43;263.22;264.02;0.021;0.526;0.321;Micro-ondes360
2019-08-03T14:01:51.637Z;-8.82;36.12;1424.73;-8.82;67.19;1485.23;0.18;0.26;5.63;263.33;262.34;263.64;0.169;0.536;0.959;Micro-ondes360
2019-08-03T14:01:53.691Z;-4.72;37.27;1416.42;-4.72;67.06;1476.49;0.18;0.26;5.61;263.77;262.53;262.98;0.086;0.552;0.959;Micro-ondes360
2019-08-03T14:01:55.745Z;-8.52;38.95;1405.04;-8.52;72.14;1464.46;0.17;0.27;5.58;263.94;263.02;262.22;0.178;0.527;0.959;Micro-ondes360
2019-08-03T14:01:57.800Z;-5.03;38.35;1402.28;-5.03;68.68;1462.37;0.14;0.26;5.57;263.39;263.73;262.35;0.134;0.553;0.959;Micro-ondes360
2019-08-03T14:01:59.853Z;-5.66;38.24;1413.58;-5.66;66.81;1473.08;0.19;0.25;5.59;262.34;263.92;263.37;0.100;0.569;0.959;Micro-ondes360
2019-08-03T14:02:01.907Z;-6.94;40.00;1422.64;-6.94;70.08;1481.11;0.17;0.27;5.61;262.50;263.05;263.86;0.133;0.571;0.960;Micro-ondes360
2019-08-03T14:02:03.961Z;-8.35;35.70;1415.32;-8.35;65.90;1473.70;0.19;0.25;5.60;263.35;262.42;263.38;0.159;0.531;0.960;Micro-ondes360
2019-08-03T14:02:06.016Z;-3.88;35.82;1402.52;-3.88;64.83;1460.80;0.20;0.25;5.57;264.02;263.59;262.48;0.058;0.540;0.960;Micro-ondes360
2019-08-03T14:02:08.069Z;-4.41;36.68;68.39;-4.41;64.89;107.59;0.16;0.25;0.41;263.35;263.94;262.92;0.096;0.555;0.632;Micro-ondes360
2019-08-03T14:02:10.122Z;-3.17;36.78;68.66;-3.17;65.70;112.24;0.15;0.25;0.43;262.88;263.44;263.99;0.075;0.548;0.606;Micro-ondes360
2019-08-03T14:02:12.175Z;-2.34;38.20;69.40;-2.34;65.54;108.19;0.18;0.25;0.41;264.42;262.97;263.44;0.041;0.580;0.638;Micro-ondes360
2019-08-03T14:02:14.229Z;-0.91;33.56;67.00;-0.91;64.66;106.50;0.15;0.24;0.41;263.33;264.20;262.75;0.000;0.510;0.629;Micro-ondes360
2019-08-03T14:02:16.282Z;1.63;35.01;70.08;1.63;70.21;107.74;0.17;0.27;0.41;262.69;263.05;264.26;0.023;0.499;0.650;Micro-ondes360
2019-08-03T14:02:18.334Z;-4.16;36.09;65.70;-4.16;66.54;105.04;0.18;0.25;0.40;264.03;262.94;262.67;0.083;0.541;0.619;Micro-ondes360
2019-08-03T14:02:20.387Z;-9.73;33.75;883.87;-9.73;65.41;1243.00;0.17;0.25;4.73;262.33;264.15;262.68;0.196;0.505;0.710;Micro-ondes360
2019-08-03T14:02:22.442Z;-8.79;32.96;1409.02;-8.79;68.12;1467.15;0.19;0.26;5.57;261.69;263.16;263.52;0.160;0.470;0.960;Micro-ondes360
2019-08-03T14:02:24.494Z;-9.50;35.00;1402.14;-9.50;61.42;1460.03;0.20;0.23;5.55;263.81;262.00;263.25;0.169;0.554;0.960;Micro-ondes360
2019-08-03T14:02:26.549Z;-9.10;38.19;1395.02;-9.10;66.03;1452.54;0.17;0.25;5.54;263.48;263.21;262.33;0.204;0.575;0.960;Micro-ondes360
2019-08-03T14:02:28.602Z;-5.69;36.79;1396.08;-5.69;68.67;1452.85;0.20;0.26;5.54;263.09;263.88;262.45;0.094;0.524;0.961;Micro-ondes360
2019-08-03T14:02:30.656Z;-7.76;32.77;1399.13;-7.76;69.83;1456.32;0.17;0.27;5.53;261.95;262.75;263.23;0.155;0.458;0.961;Micro-ondes360
2019-08-03T14:02:32.710Z;-8.53;36.49;1413.21;-8.53;69.13;1468.65;0.18;0.26;5.57;261.82;261.81;263.44;0.169;0.521;0.962;Micro-ondes360
2019-08-03T14:02:34.765Z;-8.05;33.09;1402.25;-8.05;63.08;1456.60;0.17;0.24;5.54;263.07;262.13;262.95;0.182;0.523;0.963;Micro-ondes360
2019-08-03T14:02:36.819Z;-3.21;35.28;267.17;-3.21;62.45;565.67;0.17;0.24;2.15;264.22;262.75;263.12;0.066;0.560;0.472;Micro-ondes360
2019-08-03T14:02:38.872Z;-0.62;36.38;70.80;-0.62;71.43;104.56;0.15;0.27;0.40;263.89;263.83;262.20;0.000;0.504;0.669;Micro-ondes360
2019-08-03T14:02:40.926Z;-1.53;35.57;66.04;-1.53;63.57;105.39;0.16;0.24;0.40;262.70;263.86;263.44;0.024;0.551;0.626;Micro-ondes360
2019-08-03T14:02:42.979Z;-2.57;37.59;71.76;-2.57;66.57;113.26;0.19;0.25;0.43;262.83;262.93;264.20;0.041;0.556;0.627;Micro-ondes360
2019-08-03T14:02:45.032Z;-4.86;33.01;69.64;-4.86;60.08;106.16;0.16;0.23;0.40;264.35;262.67;262.83;0.094;0.549;0.650;Micro-ondes360
2019-08-03T14:02:47.085Z;-0.21;33.54;67.91;-0.21;66.37;108.51;0.20;0.25;0.41;263.52;264.13;262.57;0.000;0.497;0.617;Micro-ondes360
2019-08-03T14:02:49.140Z;-2.49;35.64;405.14;-2.49;64.90;1340.47;0.17;0.25;5.08;262.13;263.41;263.71;0.045;0.539;0.302;Micro-ondes360
2019-08-03T14:02:51.194Z;-8.59;35.37;1410.32;-8.59;64.62;1466.38;0.20;0.25;5.56;262.89;262.45;263.57;0.152;0.542;0.962;Micro-ondes360
2019-08-03T14:02:53.248Z;-9.08;38.04;1392.06;-9.08;63.44;1447.90;0.17;0.24;5.50;263.67;262.39;263.13;0.203;0.599;0.961;Micro-ondes360
2019-08-03T14:02:55.302Z;-8.44;34.82;1381.35;-8.44;65.85;1436.95;0.21;0.25;5.48;263.69;263.04;262.00;0.146;0.516;0.961;Micro-ondes360
2019-08-03T14:02:57.356Z;-7.30;34.66;1385.31;-7.30;65.07;1440.75;0.18;0.25;5.48;262.63;263.86;262.77;0.147;0.523;0.961;Micro-ondes360
2019-08-03T14:02:59.410Z;-9.94;37.26;1389.02;-9.94;64.38;1444.49;0.18;0.24;5.49;262.01;263.32;263.27;0.190;0.575;0.962;Micro-ondes360
2019-08-03T14:03:01.464Z;-4.88;34.86;1400.31;-4.88;64.89;1454.98;0.18;0.25;5.52;261.98;262.34;263.75;0.084;0.524;0.962;Micro-ondes360
2019-08-03T14:03:03.518Z;-6.40;38.42;1390.54;-6.40;66.96;1443.33;0.17;0.26;5.48;263.66;262.29;263.22;0.132;0.568;0.963;Micro-ondes360
2019-08-03T14:03:05.571Z;-7.03;35.14;686.12;-7.03;61.35;986.79;0.17;0.23;3.76;263.45;263.07;262.56;0.155;0.570;0.695;Micro-ondes360
2019-08-03T14:03:07.625Z;-3.30;36.86;67.22;-3.30;65.17;106.14;0.17;0.25;0.40;262.73;264.29;263.29;0.068;0.552;0.631;Micro-ondes360
2019-08-03T14:03:09.678Z;-1.19;37.93;70.20;-1.19;66.85;103.67;0.16;0.25;0.39;262.87;262.97;264.28;0.024;0.553;0.675;Micro-ondes360
2019-08-03T14:03:11.730Z;0.30;34.62;72.03;0.30;62.89;108.11;0.14;0.24;0.41;263.99;262.78;263.20;0.000;0.541;0.666;Micro-ondes360
2019-08-03T14:03:13.785Z;-1.12;32.43;71.66;-1.12;67.88;114.13;0.18;0.26;0.43;263.74;263.86;262.75;0.021;0.471;0.622;Micro-ondes360
2019-08-03T14:03:15.838Z;-2.77;34.96;69.39;-2.77;68.78;110.47;0.18;0.26;0.42;262.59;263.89;263.89;0.042;0.494;0.625;Micro-ondes360
2019-08-03T14:03:17.890Z;-2.72;36.34;191.15;-2.72;71.82;979.43;0.18;0.27;3.71;263.63;262.28;263.76;0.041;0.501;0.195;Micro-ondes360
2019-08-03T14:03:19.945Z;-1.58;36.16;354.41;-1.58;67.56;1069.42;0.17;0.26;4.06;263.96;262.34;263.14;0.023;0.533;0.331;Micro-ondes360
2019-08-03T14:03:21.999Z;-4.45;36.33;1373.24;-4.45;66.81;1427.10;0.18;0.25;5.44;263.22;263.25;262.42;0.083;0.539;0.962;Micro-ondes360
2019-08-03T14:03:24.054Z;-6.94;37.64;1371.48;-6.94;67.60;1425.54;0.18;0.26;5.43;263.06;263.58;262.29;0.125;0.547;0.962;Micro-ondes360
2019-08-03T14:03:26.109Z;-7.08;35.30;1375.09;-7.08;65.86;1428.53;0.19;0.25;5.43;262.03;263.54;263.13;0.143;0.531;0.963;Micro-ondes360
2019-08-03T14:03:28.163Z;-8.31;35.59;1390.35;-8.31;75.61;1442.72;0.21;0.29;5.46;262.34;262.87;264.14;0.147;0.463;0.963;Micro-ondes360
2019-08-03T14:03:30.217Z;-7.36;32.15;1379.64;-7.36;64.05;1432.11;0.18;0.24;5.44;263.17;262.16;263.48;0.148;0.500;0.963;Micro-ondes360
2019-08-03T14:03:32.271Z;-5.94;36.22;1373.11;-5.94;63.93;1425.33;0.16;0.24;5.43;263.49;262.55;262.41;0.120;0.563;0.963;Micro-ondes360
2019-08-03T14:03:34.325Z;-4.96;35.19;1366.10;-4.96;62.56;1418.01;0.19;0.24;5.41;263.09;263.00;262.17;0.080;0.559;0.963;Micro-ondes360
2019-08-03T14:03:36.379Z;-7.27;33.68;69.78;-7.27;68.68;107.26;0.17;0.26;0.41;262.38;264.18;263.01;0.155;0.480;0.643;Micro-ondes360
2019-08-03T14:03:38.433Z;0.27;35.14;67.81;0.27;59.46;105.86;0.20;0.23;0.40;262.86;262.92;264.18;0.000;0.589;0.633;Micro-ondes360
2019-08-03T14:03:40.485Z;-0.73;36.21;70.55;-0.73;65.01;108.21;0.18;0.25;0.41;263.97;262.78;262.91;0.000;0.554;0.647;Micro-ondes360
2019-08-03T14:03:42.538Z;-1.52;34.51;72.43;-1.52;63.50;111.14;0.22;0.24;0.42;262.89;263.76;263.22;0.018;0.535;0.648;Micro-ondes360
2019-08-03T14:03:44.590Z;0.24;33.52;70.61;0.24;67.13;108.77;0.19;0.26;0.41;263.14;262.70;264.11;0.000;0.492;0.644;Micro-ondes360
2019-08-03T14:03:46.642Z;0.91;36.54;69.47;0.91;62.30;106.50;0.16;0.24;0.41;264.07;263.08;262.83;0.000;0.578;0.648;Micro-ondes360
2019-08-03T14:03:48.695Z;-4.09;35.76;345.25;-4.09;65.76;1068.91;0.20;0.25;4.06;262.81;263.82;263.05;0.075;0.532;0.323;Micro-ondes360
2019-08-03T14:03:50.750Z;-10.32;36.78;568.42;-10.32;64.90;1075.12;0.21;0.25;4.08;262.50;262.41;263.76;0.181;0.555;0.528;Micro-ondes360
2019-08-03T14:03:52.803Z;-8.29;33.26;1372.06;-8.29;63.53;1422.95;0.21;0.24;5.41;263.70;262.26;263.17;0.146;0.519;0.964;Micro-ondes360
2019-08-03T14:03:54.857Z;-9.79;37.07;1359.35;-9.79;60.96;1411.25;0.18;0.23;5.38;263.72;263.26;262.20;0.192;0.607;0.963;Micro-ondes360
2019-08-03T14:03:56.910Z;-8.46;35.19;1358.15;-8.46;67.37;1409.75;0.19;0.26;5.37;263.04;263.61;262.43;0.159;0.520;0.963;Micro-ondes360
2019-08-03T14:03:58.966Z;-6.58;38.49;1358.63;-6.58;68.35;1409.91;0.17;0.26;5.36;262.19;263.72;262.81;0.137;0.556;0.963;Micro-ondes360
2019-08-03T14:04:01.020Z;-7.02;37.50;1373.08;-7.02;66.18;1424.30;0.16;0.25;5.41;262.05;263.20;263.28;0.166;0.559;0.964;Micro-ondes360
2019-08-03T14:04:03.074Z;-7.74;38.78;1375.46;-7.74;70.62;1426.52;0.17;0.27;5.41;262.32;262.59;263.68;0.159;0.538;0.964;Micro-ondes360
2019-08-03T14:04:05.128Z;-9.50;37.69;1372.93;-9.50;67.49;1424.64;0.19;0.26;5.40;263.73;262.29;263.71;0.177;0.548;0.963;Micro-ondes360
2019-08-03T14:04:07.181Z;-1.29;32.22;71.05;-1.29;63.61;108.41;0.19;0.24;0.41;264.04;262.88;263.42;0.020;0.503;0.655;Micro-ondes360
2019-08-03T14:04:09.235Z;-3.27;35.26;68.89;-3.27;64.81;106.91;0.19;0.25;0.41;263.60;264.33;262.78;0.060;0.540;0.636;Micro-ondes360
2019-08-03T14:04:11.289Z;-4.47;35.85;69.12;-4.47;67.64;105.63;0.17;0.26;0.40;262.82;263.99;263.23;0.090;0.517;0.653;Micro-ondes360
2019-08-03T14:04:13.341Z;-3.33;34.48;69.34;-3.33;64.58;106.62;0.17;0.25;0.40;263.19;262.72;263.92;0.066;0.526;0.647;Micro-ondes360
2019-08-03T14:04:15.394Z;-0.58;36.37;69.53;-0.58;67.43;105.52;0.19;0.26;0.40;264.23;263.65;262.91;0.000;0.534;0.654;Micro-ondes360
2019-08-03T14:04:17.448Z;-1.65;37.03;68.78;-1.65;70.55;105.15;0.17;0.27;0.40;262.62;264.31;262.95;0.022;0.524;0.647;Micro-ondes360
2019-08-03T14:04:19.501Z;-5.70;36.15;417.90;-5.70;69.47;1072.68;0.18;0.26;4.06;262.90;262.81;264.18;0.106;0.518;0.389;Micro-ondes360
2019-08-03T14:04:21.555Z;-14.03;37.22;1361.61;-14.03;71.84;1412.39;0.19;0.27;5.37;263.62;262.40;263.10;0.278;0.515;0.964;Micro-ondes360
2019-08-03T14:04:23.609Z;-9.45;35.41;1350.75;-9.45;60.82;1401.43;0.22;0.23;5.34;263.13;263.37;262.47;0.157;0.576;0.963;Micro-ondes360
2019-08-03T14:04:25.662Z;-6.73;37.63;1351.78;-6.73;66.10;1400.61;0.19;0.25;5.32;262.65;263.67;263.04;0.123;0.560;0.965;Micro-ondes360
2019-08-03T14:04:27.717Z;-4.17;34.93;1368.96;-4.17;74.16;1419.12;0.22;0.28;5.38;262.27;262.91;263.82;0.068;0.458;0.964;Micro-ondes360
2019-08-03T14:04:29.772Z;-6.40;40.33;1361.94;-6.40;70.15;1411.76;0.18;0.27;5.36;263.37;262.15;263.60;0.130;0.570;0.964;Micro-ondes360
2019-08-03T14:04:31.825Z;-4.36;35.74;1354.12;-4.36;61.42;1403.75;0.18;0.23;5.34;264.08;262.62;262.87;0.084;0.570;0.965;Micro-ondes360
2019-08-03T14:04:33.880Z;-12.05;32.59;1345.63;-12.05;57.97;1396.34;0.20;0.22;5.33;263.49;263.60;262.12;0.224;0.552;0.963;Micro-ondes360
2019-08-03T14:04:35.934Z;-3.85;37.03;1348.08;-3.85;69.78;1397.84;0.17;0.26;5.33;262.86;263.73;262.37;0.066;0.530;0.964;Micro-ondes360
2019-08-03T14:04:37.987Z;-3.27;34.93;74.57;-3.27;67.42;113.57;0.16;0.26;0.43;262.53;263.46;263.97;0.071;0.504;0.652;Micro-ondes360
2019-08-03T14:04:40.041Z;-3.53;41.20;70.84;-3.53;75.24;104.15;0.17;0.29;0.39;263.78;262.39;263.68;0.065;0.545;0.672;Micro-ondes360
2019-08-03T14:04:42.094Z;-3.71;32.12;69.35;-3.71;63.43;105.86;0.19;0.24;0.40;263.63;263.53;262.67;0.060;0.505;0.652;Micro-ondes360
2019-08-03T14:04:44.147Z;-3.21;32.31;70.84;-3.21;63.86;108.68;0.16;0.24;0.41;262.37;263.84;263.72;0.071;0.501;0.644;Micro-ondes360
2019-08-03T14:04:46.201Z;-3.10;34.12;72.79;-3.10;59.45;108.80;0.20;0.23;0.41;263.71;262.54;263.91;0.056;0.572;0.662;Micro-ondes360
2019-08-03T14:04:48.254Z;-4.19;34.75;69.68;-4.19;66.13;105.21;0.19;0.25;0.40;263.66;263.84;262.41;0.082;0.514;0.656;Micro-ondes360
2019-08-03T14:04:50.308Z;-4.70;33.99;1312.85;-4.70;65.77;1418.32;0.17;0.25;5.39;262.57;263.57;263.35;0.091;0.502;0.925;Micro-ondes360
2019-08-03T14:04:52.363Z;-13.04;33.26;1356.27;-13.04;58.14;1406.42;0.21;0.22;5.34;262.87;262.07;263.31;0.233;0.568;0.964;Micro-ondes360
2019-08-03T14:04:54.417Z;-7.66;35.06;1348.95;-7.66;59.14;1398.69;0.16;0.23;5.32;263.69;262.26;262.74;0.166;0.592;0.964;Micro-ondes360
2019-08-03T14:04:56.472Z;-9.64;35.54;1339.15;-9.64;63.35;1388.35;0.21;0.24;5.30;263.02;263.56;261.97;0.167;0.552;0.964;Micro-ondes360
2019-08-03T14:04:58.525Z;-6.89;36.94;1343.76;-6.89;62.25;1392.66;0.20;0.24;5.30;262.31;263.60;262.82;0.114;0.578;0.964;Micro-ondes360
2019-08-03T14:05:00.580Z;-8.51;38.59;1354.72;-8.51;65.53;1404.22;0.18;0.25;5.32;262.65;262.38;263.84;0.171;0.580;0.964;Micro-ondes360
2019-08-03T14:05:02.634Z;-7.06;34.57;1344.39;-7.06;62.20;1394.27;0.21;0.24;5.31;263.26;262.41;262.55;0.128;0.547;0.964;Micro-ondes360
2019-08-03T14:05:04.689Z;-8.80;39.90;1331.28;-8.80;66.18;1381.90;0.20;0.25;5.28;262.95;263.71;261.85;0.154;0.589;0.963;Micro-ondes360
2019-08-03T14:05:06.740Z;-0.41;33.76;68.24;-0.41;64.36;108.01;0.18;0.24;0.41;263.60;263.37;264.25;0.000;0.513;0.630;Micro-ondes360
2019-08-03T14:05:08.794Z;-1.50;34.86;69.65;-1.50;63.48;105.13;0.16;0.24;0.40;263.74;263.45;262.59;0.024;0.536;0.656;Micro-ondes360
2019-08-03T14:05:10.845Z;0.40;36.85;71.91;0.40;66.04;111.81;0.17;0.25;0.42;262.74;262.82;264.06;0.000;0.545;0.635;Micro-ondes360
2019-08-03T14:05:12.899Z;-3.31;35.55;72.01;-3.31;66.13;109.49;0.20;0.25;0.42;263.53;263.32;262.72;0.058;0.529;0.658;Micro-ondes360
2019-08-03T14:05:14.951Z;1.25;33.32;71.77;1.25;58.76;108.41;0.19;0.22;0.41;262.60;263.10;264.00;0.020;0.562;0.655;Micro-ondes360
